query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
140,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<2067 AND cdcs.col1>5762;,2088",2079.4574639149,2088,7.389485836029053,0,0.0
141,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6324 AND cdcs.col1=2257;,7",6.999999999999996,7,8.339768275618553,0,0.0
142,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<2189 AND cdcs.col1>1630;,9661",9660.14814814812,9661,7.802829146385193,0,0.0
143,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2561 AND cdcs.col1=8597;,7",7.224598930481299,7,7.895952090620995,0,0.0
144,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>6419 AND cdcs.col1<7266;,10651",10652.400000000003,10651,7.527463138103485,0,0.0
145,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=7562 AND cdcs.col1<7873;,4",4.000000000000017,4,8.509328588843346,0,0.0
146,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4318 AND cdcs.col1=827;,9",9.109445277361312,9,7.937854155898094,0,0.0
147,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=5408 AND cdcs.col1>6473;,2",1.966804979253094,2,7.728364318609238,0,0.0
148,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5449 AND cdcs.col1=5497;,1",4.458388203942381,1,8.180158212780952,0,0.0
149,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3658 AND cdcs.col1<2275;,2671",2661.586250174297,2671,7.285717874765396,0,0.0
150,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4004 AND cdcs.col1=506;,7",7.000000000000024,7,8.263818919658661,0,0.0
151,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1546 AND cdcs.col1=6574;,17",17.0,17,8.27445276081562,0,0.0
152,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>8557 AND cdcs.col1<9141;,5279",5278.013408859948,5279,7.785739377140999,0,0.0
153,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3208 AND cdcs.col1=4913;,3",1.842927886103371,3,7.810033857822418,0,0.0
154,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2040 AND cdcs.col1<5451;,38137",38120.34583438843,38137,7.984079420566559,0,0.0
155,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>6716 AND cdcs.col1>5306;,23092",23100.698059360737,23092,7.0929136127233505,0,0.0
156,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<8134 AND cdcs.col1=761;,17",16.99999999999996,17,8.401589468121529,0,0.0
157,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<1003 AND cdcs.col1>9371;,153",143.81467181467133,153,6.962349638342857,0,0.0
158,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=5737 AND cdcs.col1>5528;,10",9.95412124502858,10,7.776252925395966,0,0.0
159,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6153 AND cdcs.col1>8536;,1992",1958.9362606232087,1992,7.032869383692741,0,0.0
160,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6692 AND cdcs.col1=7554;,1",1.0000000000000064,1,8.194731548428535,0,0.0
161,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>884 AND cdcs.col1>2278;,72130",72133.66871165631,72130,8.142806589603424,0,0.0
162,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<9970 AND cdcs.col1=6683;,12",11.999999999999975,12,8.679233491420746,0,0.0
163,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=940 AND cdcs.col1>5978;,3",3.0000000000000147,3,7.827674970030785,0,0.0
164,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<1000 AND cdcs.col1<7936;,11504",11513.425373134321,11504,7.653955370187759,0,0.0
165,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<7555 AND cdcs.col1=3480;,14",14.000000000000027,14,8.640214800834656,0,0.0
166,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>5819 AND cdcs.col1=5339;,1",1.0000000000000058,1,7.992591708898544,0,0.0
167,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>7575 AND cdcs.col1=8951;,6",6.000000000000002,6,7.715292274951935,0,0.0
168,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>233 AND cdcs.col1>8055;,14749",14761.738805970126,14749,7.6848044991493225,0,0.0
169,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3877 AND cdcs.col1<9524;,44631",44659.14989733052,44631,7.975293323397636,0,0.0
170,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<1619 AND cdcs.col1>6919;,1192",1207.5912762520152,1192,7.414069026708603,0,0.0
171,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3347 AND cdcs.col1<7476;,42705",42672.80225988698,42705,8.04789736866951,0,0.0
172,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=2419 AND cdcs.col1>7683;,1",1.2367292063204143,1,7.668919861316681,0,0.0
173,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>5912 AND cdcs.col1>8703;,7624",7661.617563739383,7624,6.872836500406265,0,0.0
174,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2441 AND cdcs.col1<9698;,69431",69464.13903743305,69431,8.462673053145409,0,0.0
175,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<9192 AND cdcs.col1=3670;,8",8.000000000000027,8,8.513469249010086,0,0.0
176,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4984 AND cdcs.col1>2205;,33410",33418.3287671232,33410,7.926395162940025,0,0.0
177,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=5169 AND cdcs.col1>245;,9",8.920539730134877,9,8.469050750136375,0,0.0
178,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=2856 AND cdcs.col1<6559;,13",13.06025368647998,13,8.553098887205124,0,0.0
179,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>8352 AND cdcs.col1>5214;,10100",10111.94253246755,10100,7.132841274142265,0,0.0
180,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3347 AND cdcs.col1<8344;,49673",49632.95225002605,49673,8.336639031767845,0,0.0
181,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>9611 AND cdcs.col1>6800;,1679",1690.9789473684218,1679,6.324330344796181,0,0.0
182,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<2391 AND cdcs.col1<4226;,25121",25130.34374999999,25121,7.085807621479034,0,0.0
183,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4902 AND cdcs.col1<7348;,53042",53039.7302904564,53042,7.984975352883339,0,0.0
184,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5940 AND cdcs.col1<7246;,62888",62893.62619520111,62888,7.810749113559723,0,0.0
185,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=7708 AND cdcs.col1<4796;,1",1.0000000000000369,1,7.682612165808678,0,0.0
186,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=609 AND cdcs.col1>6668;,2",1.9999999999999925,2,7.75579921901226,0,0.0
187,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>8169 AND cdcs.col1<2107;,565",552.8822047580388,565,6.77923671901226,0,0.0
188,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3692 AND cdcs.col1<419;,4359",4396.592137592132,4359,6.9076381623744965,0,0.0
189,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>736 AND cdcs.col1>7508;,19285",19266.34178863352,19285,8.057529106736183,0,0.0
190,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<7038 AND cdcs.col1>4245;,31446",31457.245403749002,31446,8.113371208310127,0,0.0
191,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=460 AND cdcs.col1<5604;,14",15.568181818181824,14,7.8079234808683395,0,0.0
192,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<960 AND cdcs.col1<2648;,9767",9787.486864043247,9767,6.593037396669388,0,0.0
193,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=8254 AND cdcs.col1<8421;,10",9.972927241962758,10,8.293895050883293,0,0.0
194,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<2306 AND cdcs.col1=4424;,1",1.0,1,7.6689813286066055,0,0.0
195,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>4753 AND cdcs.col1>5356;,35679",35681.02275960171,35679,7.499532774090767,0,0.0
196,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<303 AND cdcs.col1<2877;,3101",3138.2250028327653,3101,6.533747538924217,0,0.0
197,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1189 AND cdcs.col1=2662;,5",4.99999999999997,5,8.424807339906693,0,0.0
198,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>9365 AND cdcs.col1>3929;,3285",3294.688311688313,3285,7.194574922323227,0,0.0
199,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<9964 AND cdcs.col1<7937;,84111",84112.54794520538,84111,8.715454488992691,0,0.0
200,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3004 AND cdcs.col1=9356;,1",1.0,1,7.689094170928001,0,0.0
201,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3912 AND cdcs.col1<232;,2439",2462.961177887711,2439,6.715528666973114,0,0.0
202,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1450 AND cdcs.col1<1693;,5117",5114.314179863903,5117,7.837055251002312,0,0.0
203,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3018 AND cdcs.col1=7655;,9",8.681355932203314,9,8.219148963689804,0,0.0
204,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3373 AND cdcs.col1<2105;,2582",2575.643192488248,2582,7.368084043264389,0,0.0
205,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>7190 AND cdcs.col1<7081;,3060",3053.9014248225476,3060,7.541211321949959,0,0.0
206,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4193 AND cdcs.col1=2359;,8",7.999999999999963,8,8.092682808637619,0,0.0
207,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6301 AND cdcs.col1=2074;,11",11.000000000000025,11,8.550213649868965,0,0.0
208,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2059 AND cdcs.col1=7527;,6",6.04523424878835,6,8.41798260807991,0,0.0
209,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>5084 AND cdcs.col1=315;,1",1.000000000000008,1,7.6882969588041306,0,0.0
210,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4482 AND cdcs.col1<665;,7055",7087.998055026533,7055,6.936125457286835,0,0.0
211,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=9140 AND cdcs.col1>7589;,8",8.000000000000004,8,7.583688944578171,0,0.0
212,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3150 AND cdcs.col1=3204;,10",9.923664122137412,10,8.128831163048744,0,0.0
213,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5433 AND cdcs.col1>7901;,2563",2563.593987965936,2563,7.333226501941681,0,0.0
214,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>4243 AND cdcs.col1=4581;,12",11.999999999999998,12,8.051946759223938,0,0.0
215,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6808 AND cdcs.col1<5188;,54892",54905.48748369205,54892,7.798297330737114,0,0.0
216,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1858 AND cdcs.col1=4054;,9",9.0,9,8.224155753850937,0,0.0
217,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1019 AND cdcs.col1>8999;,6708",6721.551134289935,6708,7.649363949894905,0,0.0
218,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5018 AND cdcs.col1<5848;,52450",52449.115789473646,52450,7.871977984905243,0,0.0
219,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<1224 AND cdcs.col1=1075;,9",8.935344827586206,9,7.165348157286644,0,0.0
220,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>6725 AND cdcs.col1>6364;,22488",22508.094275095136,22488,6.836550310254097,0,0.0
221,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3034 AND cdcs.col1=2647;,1",1.0,1,7.886320352554321,0,0.0
222,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<225 AND cdcs.col1<5082;,2428",2454.5409090909056,2428,6.651764735579491,0,0.0
223,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3256 AND cdcs.col1>4152;,48772",48781.06315789469,48772,7.434286177158356,0,0.0
224,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<8728 AND cdcs.col1>3912;,48168",48143.749999999905,48168,8.207792416214943,0,0.0
225,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>7306 AND cdcs.col1>3254;,18992",19004.50657894739,18992,7.21275620162487,0,0.0
226,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3167 AND cdcs.col1>3992;,4452",4450.915789473645,4452,7.3396991938352585,0,0.0
227,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>8500 AND cdcs.col1>7413;,8560",8568.056401468803,8560,6.394874304533005,0,0.0
228,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>8562 AND cdcs.col1<8378;,1570",1557.4161260060007,1570,7.452990859746933,0,0.0
229,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=1495 AND cdcs.col1<2401;,15",14.999999999999968,15,7.215000689029694,0,0.0
230,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>9690 AND cdcs.col1>1469;,1441",1455.275682704812,1441,7.253974676132202,0,0.0
231,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>843 AND cdcs.col1=1867;,5",4.999999999999947,5,8.009007200598717,0,0.0
232,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2035 AND cdcs.col1<3714;,20902",20889.419172893286,20902,7.590435445308685,0,0.0
233,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>4810 AND cdcs.col1>8965;,6047",6101.585250507535,6047,6.826955825090408,0,0.0
234,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=217 AND cdcs.col1>4491;,1",1.0,1,7.523469626903534,0,0.0
235,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>6265 AND cdcs.col1>9628;,1697",1738.2847025495842,1697,6.507830694317818,0,0.0
236,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<918 AND cdcs.col1>7507;,557",574.4078316012844,557,6.25850073993206,0,0.0
237,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>4735 AND cdcs.col1>9659;,1652",1682.057832250416,1652,6.659979000687599,0,0.0
238,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2756 AND cdcs.col1=9740;,5",4.999999999999982,5,7.9895202070474625,0,0.0
239,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<7156 AND cdcs.col1=4426;,7",7.000000000000011,7,8.032917976379395,0,0.0
240,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5604 AND cdcs.col1<1511;,16296",16331.007106036013,16296,6.9173891097307205,0,0.0
241,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1624 AND cdcs.col1<6765;,55084",55106.60260281428,55084,7.756367325782776,0,0.0
242,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>6021 AND cdcs.col1<1933;,1319",1297.6286146310385,1319,6.802907213568687,0,0.0
243,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4047 AND cdcs.col1=7401;,1",1.0000000000000064,1,7.511988282203674,0,0.0
244,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3870 AND cdcs.col1>5306;,4274",4267.2394913997405,4274,7.089080289006233,0,0.0
245,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=5379 AND cdcs.col1<4803;,2",1.9999999999999776,2,7.706217467784882,0,0.0
246,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=74 AND cdcs.col1>2337;,4",3.690184049079729,4,8.097391575574875,0,0.0
247,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5968 AND cdcs.col1<5007;,52319",52317.15068493147,52319,7.194409146904945,0,0.0
248,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3263 AND cdcs.col1<6993;,36000",36025.152542372845,36000,7.378092035651207,0,0.0
249,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=791 AND cdcs.col1>351;,9",8.999999999999988,9,8.360851556062698,0,0.0
250,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>5905 AND cdcs.col1=2819;,1",1.0000000000000029,1,7.474759593605995,0,0.0
251,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4451 AND cdcs.col1<9245;,50448",50500.57802874733,50448,7.886292412877083,0,0.0
252,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1460 AND cdcs.col1=7600;,11",10.999999999999918,11,8.311096578836441,0,0.0
253,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<2098 AND cdcs.col1>6600;,1710",1722.9835434094791,1710,7.025199010968208,0,0.0
254,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=8340 AND cdcs.col1<9387;,8",7.999999999999991,8,8.592512458562851,0,0.0
255,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6640 AND cdcs.col1=475;,16",16.210144927536223,16,8.095115423202515,0,0.0
256,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<4721 AND cdcs.col1<697;,7427",7458.461791217405,7427,6.731234490871429,0,0.0
257,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>4412 AND cdcs.col1<7119;,28824",28837.474576271172,28824,7.589923217892647,0,0.0
258,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=6278 AND cdcs.col1<7234;,5",5.0000000000000115,5,7.768578827381134,0,0.0
259,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5665 AND cdcs.col1=2522;,6",6.381849315068452,6,7.787453010678291,0,0.0
260,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2153 AND cdcs.col1<9433;,70984",71030.6189839571,70984,8.051835000514984,0,0.0
261,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<3505 AND cdcs.col1>1357;,26974",26951.649594536862,26974,7.629714906215668,0,0.0
262,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=6979 AND cdcs.col1<4142;,1",1.0000000000000078,1,7.871899753808975,0,0.0
263,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2664 AND cdcs.col1=7357;,6",6.000000000000003,6,8.018670603632927,0,0.0
264,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3638 AND cdcs.col1=7601;,8",7.320903954802231,8,7.810192182660103,0,0.0
265,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6664 AND cdcs.col1<5815;,60826",60825.83082706762,60826,7.435359060764313,0,0.0
266,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>162 AND cdcs.col1<4632;,50086",50064.73054089707,50086,7.689012214541435,0,0.0
267,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>1408 AND cdcs.col1=2549;,9",8.999999999999966,9,8.142147213220596,0,0.0
268,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5540 AND cdcs.col1<7379;,59227",59242.514613025385,59227,7.540173828601837,0,0.0
269,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=3731 AND cdcs.col1<6129;,9",8.999999999999966,9,7.805183529853821,0,0.0
270,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>3064 AND cdcs.col1=3071;,16",10.562041639036433,16,7.924165576696396,0,0.0
271,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2283 AND cdcs.col1=4803;,13",13.000000000000043,13,8.101452142000198,0,0.0
272,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>7011 AND cdcs.col1>7476;,16183",16196.607400198529,16183,6.736336275935173,0,0.0
273,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<9552 AND cdcs.col1<419;,4823",4835.2912873862115,4823,7.57882185280323,0,0.0
274,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=5594 AND cdcs.col1<7482;,11",10.904564315352674,11,8.081063628196716,0,0.0
275,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<6514 AND cdcs.col1<7468;,68600",68602.47500861289,68600,7.8876689076423645,0,0.0
276,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<275 AND cdcs.col1>7667;,158",156.6876039833148,158,6.597438827157021,0,0.0
277,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0=4144 AND cdcs.col1>3641;,13",12.999999999999966,13,8.117394521832466,0,0.0
278,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<5741 AND cdcs.col1>969;,54018",54007.71514242866,54018,7.986903190612793,0,0.0
279,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0<8092 AND cdcs.col1>2134;,62514",62507.401383941644,62514,8.227299898862839,0,0.0
280,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_8_skew_2 cdcs WHERE cdcs.col0>2895 AND cdcs.col1<7983;,51717",51715.961079154375,51717,8.0662090331316,0,0.0
