query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
140,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9609 AND cdcs.col1>9657;,2682",2691.6800193015406,2682,4.471326246857643,0,0.0
141,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9936 AND cdcs.col1>924;,90103",90105.54719200228,90103,4.926599562168121,0,0.0
142,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=4828 AND cdcs.col1>4326;,6",6.000000000000045,6,4.9074143171310425,0,0.0
143,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6562 AND cdcs.col1>8274;,9932",9972.668148808629,9932,4.458056762814522,0,0.0
144,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2329 AND cdcs.col1=4409;,10",10.047354790973145,10,5.382891744375229,0,0.0
145,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>5450 AND cdcs.col1=5563;,4",3.7069377990431516,4,4.597986117005348,0,0.0
146,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5757 AND cdcs.col1>4860;,28543",28535.57142857128,28543,4.630647599697113,0,0.0
147,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4787 AND cdcs.col1>4574;,24295",24304.71286242546,24295,4.56436350941658,0,0.0
148,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=1304 AND cdcs.col1>395;,14",13.999999999999975,14,5.07267564535141,0,0.0
149,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1083 AND cdcs.col1>4550;,47488",47484.57644991199,47488,4.7516245394945145,0,0.0
150,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>6247 AND cdcs.col1=6710;,3",3.911681913096762,3,4.533668980002403,0,0.0
151,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1609 AND cdcs.col1>2025;,66724",66742.91051085475,66724,4.679713398218155,0,0.0
152,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4494 AND cdcs.col1<4044;,26058",26079.85537790694,26058,4.37404029071331,0,0.0
153,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>5143 AND cdcs.col1<4675;,15522",15497.39724244844,15522,4.498114809393883,0,0.0
154,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<8750 AND cdcs.col1=694;,8",8.420758600411688,8,4.961511120200157,0,0.0
155,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<3500 AND cdcs.col1>1664;,31498",31565.711982184952,31498,4.666289314627647,0,0.0
156,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<8119 AND cdcs.col1>108;,85754",85754.39194354582,85754,5.118213593959808,0,0.0
157,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4163 AND cdcs.col1>6433;,13684",13647.94859813065,13684,4.412446171045303,0,0.0
158,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=9326 AND cdcs.col1<9939;,5",5.000000000000116,5,4.903882741928101,0,0.0
159,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>6621 AND cdcs.col1>7349;,9536",9552.997005988014,9536,4.1484534740448,0,0.0
160,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>964 AND cdcs.col1>3465;,58213",58229.20210896301,58213,5.155963823199272,0,0.0
161,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5193 AND cdcs.col1=125;,11",10.356386573552632,11,5.121277645230293,0,0.0
162,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9809 AND cdcs.col1<7803;,78957",78961.9335664337,78957,5.221251398324966,0,0.0
163,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6963 AND cdcs.col1<862;,7497",7456.22316965597,7497,4.236144945025444,0,0.0
164,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=5897 AND cdcs.col1>5048;,8",8.011544011543945,8,4.7406163066625595,0,0.0
165,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<8219 AND cdcs.col1<9168;,81784",81743.00542005413,81784,4.766812548041344,0,0.0
166,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>4805 AND cdcs.col1=1093;,4",3.7555755800856847,4,4.64705191552639,0,0.0
167,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=6818 AND cdcs.col1>996;,4",4.3775360188180334,4,5.2688997238874435,0,0.0
168,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<2201 AND cdcs.col1=3896;,2",1.9999999999999758,2,4.788586869835854,0,0.0
169,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2090 AND cdcs.col1>3508;,50817",50800.56809070086,50817,4.607044160366058,0,0.0
170,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1592 AND cdcs.col1<2216;,7114",7139.163799802688,7114,3.7557296454906464,0,0.0
171,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2857 AND cdcs.col1>5892;,28553",28530.90852549568,28553,4.441902041435242,0,0.0
172,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5145 AND cdcs.col1<6658;,42797",42830.6045801526,42797,4.332093521952629,0,0.0
173,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>313 AND cdcs.col1=2163;,11",11.000000000000028,11,4.9775633960962296,0,0.0
174,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1232 AND cdcs.col1<7522;,11829",11826.405243150528,11829,4.4730044901371,0,0.0
175,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>127 AND cdcs.col1>860;,89881",89873.1699722034,89881,5.291344597935677,0,0.0
176,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>4961 AND cdcs.col1=9974;,4",3.298920790063188,4,4.452921450138092,0,0.0
177,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>6664 AND cdcs.col1=8435;,3",2.999999999999991,3,4.481885582208633,0,0.0
178,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7963 AND cdcs.col1<7121;,8266",8261.697979428976,8266,4.550725221633911,0,0.0
179,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7291 AND cdcs.col1<6398;,10447",10470.409465020777,10447,4.512537270784378,0,0.0
180,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>3142 AND cdcs.col1<3313;,17025",17027.22232028395,17025,4.846345633268356,0,0.0
181,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9032 AND cdcs.col1=3582;,9",8.401654996817316,9,5.277151241898537,0,0.0
182,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4248 AND cdcs.col1<1519;,9597",9524.159061126486,9597,4.294142127037048,0,0.0
183,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<3591 AND cdcs.col1<8457;,36887",36901.244756668624,36887,4.7997161746025085,0,0.0
184,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4269 AND cdcs.col1=2362;,4",3.9999999999999543,4,4.74955141544342,0,0.0
185,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=2466 AND cdcs.col1<2977;,3",2.9999999999999787,3,4.70319576561451,0,0.0
186,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7307 AND cdcs.col1=3498;,3",2.8468176914779875,3,4.4194236397743225,0,0.0
187,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1244 AND cdcs.col1>1202;,10592",10671.150670794597,10592,4.551040008664131,0,0.0
188,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>4493 AND cdcs.col1=9305;,6",5.073915699450275,6,4.75170835852623,0,0.0
189,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<7107 AND cdcs.col1=3539;,10",9.946083418107808,10,5.129270255565643,0,0.0
190,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>5277 AND cdcs.col1>1882;,34227",34295.75692723599,34227,4.529936239123344,0,0.0
191,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>4319 AND cdcs.col1=259;,2",1.8355485469700359,2,4.822270944714546,0,0.0
192,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<2961 AND cdcs.col1<6403;,24874",24828.860139860095,24874,4.560090601444244,0,0.0
193,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5654 AND cdcs.col1>6565;,17584",17559.583206106723,17584,4.430428147315979,0,0.0
194,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=2058 AND cdcs.col1<2962;,7",7.357348703170038,7,4.639316350221634,0,0.0
195,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2228 AND cdcs.col1=5363;,12",11.622886866059826,12,4.881728440523148,0,0.0
196,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4306 AND cdcs.col1=214;,6",6.153187654877198,6,4.830460995435715,0,0.0
197,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8298 AND cdcs.col1>2037;,9828",9808.796085782093,9828,4.592442885041237,0,0.0
198,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9529 AND cdcs.col1=1946;,9",8.999999999999822,9,5.059149116277695,0,0.0
199,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=8904 AND cdcs.col1>4365;,5",5.229153405474239,5,4.736468195915222,0,0.0
200,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=5216 AND cdcs.col1<1982;,1",1.0,1,4.84803318977356,0,0.0
201,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7206 AND cdcs.col1=8561;,3",2.976670201484556,3,4.596652463078499,0,0.0
202,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=9659 AND cdcs.col1>6828;,2",1.9930069930070478,2,4.902821034193039,0,0.0
203,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<8096 AND cdcs.col1=6757;,10",10.000000000000039,10,5.082828924059868,0,0.0
204,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=5813 AND cdcs.col1>766;,13",12.999999999999929,13,5.42803481221199,0,0.0
205,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4162 AND cdcs.col1<5415;,30478",30459.902506963743,30478,4.967471584677696,0,0.0
206,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>5434 AND cdcs.col1=9172;,5",4.75598070810115,5,4.694562405347824,0,0.0
207,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9767 AND cdcs.col1=52;,7",6.965010291090878,7,5.4614488035440445,0,0.0
208,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9470 AND cdcs.col1>3624;,60556",60532.04774029269,60556,5.069473758339882,0,0.0
209,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=1151 AND cdcs.col1>151;,11",11.515748031496045,11,5.1888953894376755,0,0.0
210,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8780 AND cdcs.col1>6738;,3582",3666.405481111096,3582,4.1594672948122025,0,0.0
211,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=6338 AND cdcs.col1<5267;,3",2.644654088050464,3,4.98354434967041,0,0.0
212,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=4378 AND cdcs.col1<1280;,2",1.2101824735300764,2,4.467880353331566,0,0.0
213,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5795 AND cdcs.col1<2875;,21641",21625.47169811313,21641,4.557771608233452,0,0.0
214,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8730 AND cdcs.col1=7930;,1",1.0036879008841817,1,4.374321550130844,0,0.0
215,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>3130 AND cdcs.col1<6410;,39177",39221.073297780145,39177,4.667950794100761,0,0.0
216,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>885 AND cdcs.col1<8018;,72462",72462.98918918933,72462,5.409711971879005,0,0.0
217,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4494 AND cdcs.col1=5372;,2",2.0000000000000155,2,4.66059148311615,0,0.0
218,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<7428 AND cdcs.col1=1392;,10",9.59453102028817,10,5.128273740410805,0,0.0
219,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=2775 AND cdcs.col1>3124;,10",9.26070991432041,10,4.996577277779579,0,0.0
220,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<7656 AND cdcs.col1>8782;,7995",7999.644248478968,7995,4.584349691867828,0,0.0
221,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=7496 AND cdcs.col1<3898;,2",2.000000000000107,2,4.653463140130043,0,0.0
222,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5772 AND cdcs.col1<690;,5303",5275.287677404817,5303,4.306979477405548,0,0.0
223,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1930 AND cdcs.col1>2581;,13740",13721.557976436818,13740,4.588061943650246,0,0.0
224,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>3758 AND cdcs.col1<377;,1661",1632.1864307373817,1661,4.275122657418251,0,0.0
225,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8474 AND cdcs.col1<4804;,3876",3875.8846153847294,3876,4.344575107097626,0,0.0
226,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>6984 AND cdcs.col1=7328;,2",2.139256988980623,2,4.665357992053032,0,0.0
227,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>4993 AND cdcs.col1<8078;,33776",33817.62064752618,33776,4.649760201573372,0,0.0
228,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6561 AND cdcs.col1=5231;,5",5.671383647798753,5,4.964271560311317,0,0.0
229,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>3169 AND cdcs.col1=3317;,4",3.954106280193246,4,4.777487367391586,0,0.0
230,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>9394 AND cdcs.col1<570;,146",144.05704204646514,146,3.964565694332123,0,0.0
231,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=351 AND cdcs.col1<8052;,9",9.336936936936894,9,5.4369233548641205,0,0.0
232,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2372 AND cdcs.col1>9207;,5532",5470.759056805986,5532,4.536861553788185,0,0.0
233,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>5096 AND cdcs.col1=5105;,7",6.5681130171544435,7,4.8200879245996475,0,0.0
234,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=9041 AND cdcs.col1>7946;,2",2.1136363636363624,2,4.479719325900078,0,0.0
235,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7269 AND cdcs.col1<1580;,2532",2514.748603352055,2532,4.235796630382538,0,0.0
236,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<7306 AND cdcs.col1<2556;,22338",22355.333907896704,22338,4.41981665790081,0,0.0
237,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1540 AND cdcs.col1<7847;,64557",64561.599485420375,64557,5.080854520201683,0,0.0
238,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8941 AND cdcs.col1>7827;,2452",2427.435362582631,2452,3.916120156645775,0,0.0
239,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7056 AND cdcs.col1>4817;,13928",13927.114855275768,13928,4.427677020430565,0,0.0
240,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5190 AND cdcs.col1>8565;,6640",6752.0496495057505,6640,4.2578112334012985,0,0.0
241,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8278 AND cdcs.col1<3462;,3211",3202.748649284198,3211,4.0444377809762955,0,0.0
242,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>6162 AND cdcs.col1>1228;,28234",28210.292633476187,28234,4.6494584530591965,0,0.0
243,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6659 AND cdcs.col1=741;,10",10.003982105365186,10,4.926493391394615,0,0.0
244,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1658 AND cdcs.col1>3742;,9917",9909.68041237108,9917,4.379313439130783,0,0.0
245,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>2006 AND cdcs.col1>5979;,31072",31073.570455960675,31072,4.496892914175987,0,0.0
246,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<169 AND cdcs.col1>2702;,1164",1152.9999999999973,1164,4.4569093734025955,0,0.0
247,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=4808 AND cdcs.col1>2219;,11",11.023879252083816,11,4.9522146582603455,0,0.0
248,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5450 AND cdcs.col1=100;,4",4.570624014417655,4,4.9477629363536835,0,0.0
249,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5187 AND cdcs.col1<6627;,42977",43013.40038580112,42977,4.544328898191452,0,0.0
250,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<5923 AND cdcs.col1>1561;,54284",54265.098896147545,54284,4.9910638481378555,0,0.0
251,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<2654 AND cdcs.col1<2002;,9763",9741.892138939676,9763,4.075249657034874,0,0.0
252,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=8078 AND cdcs.col1>497;,7",6.6818582769774935,7,5.201216787099838,0,0.0
253,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<4878 AND cdcs.col1>3807;,29963",29965.6730769229,29963,4.584616050124168,0,0.0
254,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>3821 AND cdcs.col1<5187;,25794",25777.554175912526,25794,4.653669893741608,0,0.0
255,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=7039 AND cdcs.col1<8881;,7",7.000000000000022,7,5.126448348164558,0,0.0
256,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6452 AND cdcs.col1<8667;,64067",64063.22729010051,64067,5.130516365170479,0,0.0
257,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>8831 AND cdcs.col1>7624;,2861",2852.0454545454654,2861,3.887621685862541,0,0.0
258,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>146 AND cdcs.col1<7734;,77396",77388.29729729744,77396,5.0360895693302155,0,0.0
259,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1479 AND cdcs.col1<3423;,26951",26950.53221649491,26951,4.727711901068687,0,0.0
260,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=8519 AND cdcs.col1<6492;,5",5.11125348094252,5,5.061091855168343,0,0.0
261,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<8066 AND cdcs.col1<7962;,72191",72249.96294390407,72191,5.06456196308136,0,0.0
262,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=548 AND cdcs.col1<4668;,13",12.690685413005218,13,4.721269011497498,0,0.0
263,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=3413 AND cdcs.col1<2487;,5",5.264425793584788,5,4.621047526597977,0,0.0
264,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<6909 AND cdcs.col1<6430;,53291",53290.749055825225,53291,4.906512796878815,0,0.0
265,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=6228 AND cdcs.col1>3388;,12",11.502153669233198,12,5.228547379374504,0,0.0
266,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9223 AND cdcs.col1=3834;,8",7.534691279439814,8,5.145251750946045,0,0.0
267,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=5178 AND cdcs.col1>112;,5",4.9508898400539385,5,5.355997011065483,0,0.0
268,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1104 AND cdcs.col1>815;,81025",81032.00923369476,81025,5.445009097456932,0,0.0
269,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=6210 AND cdcs.col1>4290;,4",4.000000000000007,4,4.703190177679062,0,0.0
270,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=732 AND cdcs.col1>5230;,5",4.591836734693872,5,4.850652068853378,0,0.0
271,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=3369 AND cdcs.col1>1000;,17",17.003937007874153,17,5.235577002167702,0,0.0
272,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<1007 AND cdcs.col1=5572;,1",1.0,1,4.5277755707502365,0,0.0
273,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=4804 AND cdcs.col1<2197;,2",1.964406397837351,2,4.694977775216103,0,0.0
274,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=1925 AND cdcs.col1<1443;,2",1.4729458917835698,2,4.611071199178696,0,0.0
275,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>1448 AND cdcs.col1=4529;,6",5.811320754717073,6,4.920773208141327,0,0.0
276,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<2859 AND cdcs.col1>5828;,11281",11300.713928986841,11281,4.562525078654289,0,0.0
277,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0=2295 AND cdcs.col1>8466;,2",2.6302250803855953,2,4.499031230807304,0,0.0
278,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0<9921 AND cdcs.col1=8056;,9",9.000000000000068,9,5.116619169712067,0,0.0
279,"SELECT COUNT(*) FROM cols_2_distinct_10000_corr_2_skew_2 cdcs WHERE cdcs.col0>7770 AND cdcs.col1>2982;,12367",12389.545846817777,12367,4.3752603232860565,0,0.0
